,OPP,Result,MIN,FG%,3P%,FT%,REB,AST,BLK,STL,PF,TO,PTS,FGM,FGA,3PM,3PA,FTM,FTA,type,Date,season_id,player_id,player_name,team
1,OKC,W119-116,16.0,33.3,0.0,100.0,1.0,0.0,0.0,0.0,2.0,0.0,4.0,1.0,3.0,0.0,0.0,2.0,2.0,away,2019-02-23,2018,6429,AlecBurks,ny
2,GS,L125-123,5.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,away,2019-02-21,2018,6429,AlecBurks,ny
3,DEN,L120-118,7.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,away,2019-02-13,2018,6429,AlecBurks,ny
4,PHX,W117-104,21.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,home,2019-02-10,2018,6429,AlecBurks,ny
5,MIA,W102-96,15.0,80.0,0.0,100.0,4.0,1.0,0.0,1.0,0.0,0.0,9.0,4.0,5.0,0.0,1.0,1.0,1.0,home,2019-02-08,2018,6429,AlecBurks,ny
7,BOS,L103-96,37.0,47.4,33.3,100.0,4.0,2.0,0.0,2.0,2.0,3.0,21.0,9.0,19.0,2.0,6.0,1.0,1.0,home,2019-02-05,2018,6429,AlecBurks,ny
8,DAL,L111-98,34.0,37.5,20.0,100.0,8.0,5.0,0.0,0.0,3.0,1.0,11.0,3.0,8.0,1.0,5.0,4.0,4.0,home,2019-02-02,2018,6429,AlecBurks,ny
0,WSH,W116-113,35.0,42.9,25.0,50.0,5.0,9.0,0.0,0.0,3.0,1.0,8.0,3.0,7.0,1.0,4.0,1.0,2.0,home,2019-01-29,2018,6429,AlecBurks,ny
1,CHI,W104-101,32.0,46.2,42.9,75.0,8.0,2.0,0.0,0.0,1.0,2.0,18.0,6.0,13.0,3.0,7.0,3.0,4.0,away,2019-01-27,2018,6429,AlecBurks,ny
2,MIA,L100-94,30.0,55.6,66.7,50.0,7.0,3.0,0.0,1.0,1.0,3.0,13.0,5.0,9.0,2.0,3.0,1.0,2.0,home,2019-01-25,2018,6429,AlecBurks,ny
3,BOS,L123-103,26.0,37.5,50.0,75.0,9.0,6.0,2.0,2.0,2.0,2.0,10.0,3.0,8.0,1.0,2.0,3.0,4.0,away,2019-01-23,2018,6429,AlecBurks,ny
4,CHI,L104-88,17.0,14.3,0.0,100.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,7.0,0.0,0.0,1.0,1.0,home,2019-01-21,2018,6429,AlecBurks,ny
5,DEN,L124-102,22.0,25.0,0.0,100.0,4.0,2.0,0.0,0.0,0.0,1.0,8.0,1.0,4.0,0.0,2.0,6.0,6.0,away,2019-01-19,2018,6429,AlecBurks,ny
6,UTAH,L115-99,24.0,27.3,0.0,0.0,6.0,2.0,1.0,1.0,2.0,1.0,6.0,3.0,11.0,0.0,2.0,0.0,1.0,away,2019-01-18,2018,6429,AlecBurks,ny
7,POR,L129-112,24.0,42.9,100.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,7.0,3.0,7.0,1.0,1.0,0.0,0.0,away,2019-01-16,2018,6429,AlecBurks,ny
8,LAL,W101-95,33.0,40.0,40.0,87.5,13.0,4.0,0.0,1.0,5.0,0.0,17.0,4.0,10.0,2.0,5.0,7.0,8.0,away,2019-01-13,2018,6429,AlecBurks,ny
9,HOU,L141-113,27.0,50.0,25.0,100.0,7.0,4.0,2.0,1.0,4.0,0.0,13.0,5.0,10.0,1.0,4.0,2.0,2.0,away,2019-01-11,2018,6429,AlecBurks,ny
10,NO,L140-124,27.0,57.1,66.7,87.5,0.0,2.0,0.0,1.0,4.0,1.0,17.0,4.0,7.0,2.0,3.0,7.0,8.0,away,2019-01-09,2018,6429,AlecBurks,ny
11,IND,L123-115,30.0,77.8,100.0,100.0,7.0,0.0,1.0,1.0,2.0,1.0,19.0,7.0,9.0,3.0,3.0,2.0,2.0,home,2019-01-08,2018,6429,AlecBurks,ny
12,NO,L133-98,36.0,22.2,33.3,100.0,3.0,6.0,0.0,1.0,2.0,1.0,8.0,2.0,9.0,2.0,6.0,2.0,2.0,home,2019-01-05,2018,6429,AlecBurks,ny
13,UTAH,L117-91,30.0,46.2,75.0,66.7,3.0,2.0,1.0,0.0,1.0,1.0,17.0,6.0,13.0,3.0,4.0,2.0,3.0,home,2019-01-04,2018,6429,AlecBurks,ny
14,MIA,L117-92,27.0,57.1,50.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,9.0,4.0,7.0,1.0,2.0,0.0,0.0,home,2019-01-02,2018,6429,AlecBurks,ny
0,ATL,L111-108,40.0,50.0,25.0,100.0,5.0,5.0,0.0,2.0,5.0,2.0,17.0,7.0,14.0,1.0,4.0,2.0,2.0,away,2018-12-29,2018,6429,AlecBurks,ny
1,MIA,L118-94,30.0,60.0,100.0,100.0,6.0,5.0,0.0,0.0,3.0,2.0,17.0,6.0,10.0,1.0,1.0,4.0,4.0,away,2018-12-28,2018,6429,AlecBurks,ny
2,MEM,L95-87,29.0,22.2,66.7,50.0,5.0,2.0,1.0,1.0,1.0,1.0,7.0,2.0,9.0,2.0,3.0,1.0,2.0,away,2018-12-26,2018,6429,AlecBurks,ny
3,CHI,L112-92,28.0,50.0,33.3,0.0,6.0,3.0,0.0,0.0,1.0,2.0,12.0,5.0,10.0,2.0,6.0,0.0,1.0,home,2018-12-23,2018,6429,AlecBurks,ny
4,TOR,L126-110,29.0,37.5,50.0,40.0,6.0,2.0,1.0,1.0,0.0,0.0,9.0,3.0,8.0,1.0,2.0,2.0,5.0,away,2018-12-21,2018,6429,AlecBurks,ny
5,CHA,L110-99,25.0,37.5,0.0,66.7,4.0,6.0,3.0,1.0,4.0,1.0,8.0,3.0,8.0,0.0,1.0,2.0,3.0,away,2018-12-19,2018,6429,AlecBurks,ny
6,IND,W92-91,26.0,31.3,33.3,100.0,5.0,1.0,2.0,0.0,0.0,0.0,14.0,5.0,16.0,1.0,3.0,3.0,3.0,away,2018-12-18,2018,6429,AlecBurks,ny
7,PHI,L128-105,26.0,20.0,25.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,10.0,1.0,4.0,0.0,0.0,home,2018-12-16,2018,6429,AlecBurks,ny
8,MIL,L114-102,27.0,36.4,50.0,100.0,9.0,1.0,0.0,1.0,2.0,4.0,12.0,4.0,11.0,1.0,2.0,3.0,3.0,home,2018-12-14,2018,6429,AlecBurks,ny
9,NY,W113-106,26.0,0.0,0.0,50.0,7.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,6.0,0.0,3.0,1.0,2.0,home,2018-12-12,2018,6429,AlecBurks,ny
10,MIL,L108-92,29.0,12.5,33.3,0.0,1.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,3.0,0.0,0.0,away,2018-12-10,2018,6429,AlecBurks,ny
11,WSH,W116-101,34.0,45.5,50.0,50.0,7.0,4.0,0.0,1.0,3.0,1.0,14.0,5.0,11.0,3.0,6.0,1.0,2.0,home,2018-12-08,2018,6429,AlecBurks,ny
