,OPP,Result,MIN,FG%,3P%,FT%,REB,AST,BLK,STL,PF,TO,PTS,FGM,FGA,3PM,3PA,FTM,FTA,type,Date,season_id,player_id,player_name,team
7,ATL,W138-93,24.0,42.9,20.0,66.7,3.0,3.0,0.0,1.0,2.0,1.0,15.0,6.0,14.0,1.0,5.0,2.0,3.0,home,2018-11-15,2018,3907822,MalikBeasley,min
8,HOU,L109-99,6.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,home,2018-11-13,2018,3907822,MalikBeasley,min
9,MIL,L121-114,22.0,50.0,50.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,10.0,4.0,8.0,2.0,4.0,0.0,0.0,home,2018-11-11,2018,3907822,MalikBeasley,min
10,BKN,L112-110,22.0,60.0,66.7,0.0,3.0,1.0,0.0,0.0,2.0,0.0,8.0,3.0,5.0,2.0,3.0,0.0,0.0,home,2018-11-09,2018,3907822,MalikBeasley,min
11,MEM,L89-87,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,away,2018-11-07,2018,3907822,MalikBeasley,min
12,BOS,W115-107,22.0,22.2,20.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,5.0,2.0,9.0,1.0,5.0,0.0,0.0,home,2018-11-05,2018,3907822,MalikBeasley,min
13,UTAH,W103-88,19.0,50.0,60.0,100.0,0.0,2.0,0.0,0.0,3.0,1.0,12.0,4.0,8.0,3.0,5.0,1.0,1.0,home,2018-11-03,2018,3907822,MalikBeasley,min
14,CLE,W110-91,24.0,25.0,25.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,5.0,2.0,8.0,1.0,4.0,0.0,0.0,away,2018-11-01,2018,3907822,MalikBeasley,min
0,CHI,W108-107 OT,31.0,33.3,0.0,0.0,5.0,0.0,0.0,1.0,1.0,2.0,6.0,3.0,9.0,0.0,3.0,0.0,0.0,away,2018-10-31,2018,3907822,MalikBeasley,min
1,NO,W116-111,31.0,55.6,33.3,0.0,6.0,2.0,0.0,0.0,1.0,1.0,12.0,5.0,9.0,2.0,6.0,0.0,0.0,home,2018-10-29,2018,3907822,MalikBeasley,min
2,LAL,L121-114,11.0,100.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,away,2018-10-25,2018,3907822,MalikBeasley,min
3,SAC,W126-112,19.0,50.0,33.3,0.0,1.0,0.0,1.0,0.0,1.0,0.0,11.0,5.0,10.0,1.0,3.0,0.0,0.0,home,2018-10-23,2018,3907822,MalikBeasley,min
4,GS,W100-98,11.0,50.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,home,2018-10-21,2018,3907822,MalikBeasley,min
5,PHX,W119-91,8.0,50.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,home,2018-10-20,2018,3907822,MalikBeasley,min
6,LAC,W107-98,12.0,33.3,33.3,0.0,1.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,6.0,1.0,3.0,0.0,0.0,away,2018-10-17,2018,3907822,MalikBeasley,min
0,CHI,W98-93,19.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,0.0,0.0,8.0,0.0,5.0,0.0,0.0,away,2018-10-12,2018,3907822,MalikBeasley,min
1,LAC,L109-103,30.0,40.0,50.0,100.0,4.0,3.0,0.0,0.0,3.0,2.0,12.0,4.0,10.0,1.0,2.0,3.0,3.0,away,2018-10-09,2018,3907822,MalikBeasley,min
2,PERTH,W96-88,25.0,71.4,66.7,0.0,4.0,1.0,0.0,1.0,2.0,1.0,14.0,5.0,7.0,4.0,6.0,0.0,0.0,home,2018-10-05,2018,3907822,MalikBeasley,min
3,LAL,W113-111,26.0,50.0,50.0,57.1,2.0,3.0,1.0,1.0,3.0,1.0,15.0,4.0,8.0,3.0,6.0,4.0,7.0,away,2018-10-02,2018,3907822,MalikBeasley,min
4,LAL,W124-107,22.0,50.0,100.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,12.0,4.0,8.0,4.0,4.0,0.0,0.0,home,2018-09-30,2018,3907822,MalikBeasley,min
0,LAC,W134-115,2.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,away,2018-04-07,2017,3907822,MalikBeasley,min
1,MIL,W128-125 OT,2.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,home,2018-04-01,2017,3907822,MalikBeasley,min
0,PHI,L123-104,5.0,100.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,away,2018-03-26,2017,3907822,MalikBeasley,min
1,CHI,W135-102,12.0,33.3,50.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,away,2018-03-21,2017,3907822,MalikBeasley,min
2,DET,W120-113,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,home,2018-03-15,2017,3907822,MalikBeasley,min
3,SAC,W130-104,7.0,33.3,50.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,1.0,2.0,0.0,0.0,home,2018-03-11,2017,3907822,MalikBeasley,min
4,CLE,L113-108,7.0,25.0,33.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,0.0,0.0,home,2018-03-07,2017,3907822,MalikBeasley,min
5,DAL,L118-107,17.0,75.0,50.0,100.0,3.0,1.0,0.0,1.0,0.0,0.0,10.0,3.0,4.0,1.0,2.0,3.0,3.0,away,2018-03-06,2017,3907822,MalikBeasley,min
6,CLE,W126-117,5.0,50.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,away,2018-03-03,2017,3907822,MalikBeasley,min
0,LAC,L122-120,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,home,2018-02-27,2017,3907822,MalikBeasley,min
1,HOU,L119-114,21.0,30.0,40.0,50.0,2.0,1.0,1.0,1.0,1.0,1.0,9.0,3.0,10.0,2.0,5.0,1.0,2.0,home,2018-02-25,2017,3907822,MalikBeasley,min
2,SA,W122-119,7.0,100.0,100.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,home,2018-02-23,2017,3907822,MalikBeasley,min
3,MIL,W134-123,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,away,2018-02-15,2017,3907822,MalikBeasley,min
4,SA,W117-109,13.0,50.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,home,2018-02-13,2017,3907822,MalikBeasley,min
5,PHX,W123-113,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,away,2018-02-10,2017,3907822,MalikBeasley,min
6,HOU,L130-104,17.0,50.0,0.0,100.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,3.0,6.0,0.0,1.0,1.0,1.0,away,2018-02-09,2017,3907822,MalikBeasley,min
7,CHA,W121-104,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,home,2018-02-05,2017,3907822,MalikBeasley,min
0,SA,L106-104,13.0,66.7,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,away,2018-01-30,2017,3907822,MalikBeasley,min
1,NY,W130-118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,home,2018-01-25,2017,3907822,MalikBeasley,min
2,PHX,L108-100,13.0,50.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,home,2018-01-19,2017,3907822,MalikBeasley,min
3,LAC,L109-104,10.0,66.7,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,away,2018-01-17,2017,3907822,MalikBeasley,min
4,DAL,W105-102,14.0,20.0,33.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,5.0,1.0,3.0,0.0,0.0,home,2018-01-16,2017,3907822,MalikBeasley,min
5,SA,L112-80,17.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,3.0,0.0,0.0,away,2018-01-13,2017,3907822,MalikBeasley,min
6,MEM,W87-78,24.0,33.3,25.0,66.7,2.0,1.0,0.0,1.0,4.0,0.0,9.0,3.0,9.0,1.0,4.0,2.0,3.0,home,2018-01-12,2017,3907822,MalikBeasley,min
7,ATL,L110-97,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,home,2018-01-10,2017,3907822,MalikBeasley,min
8,GS,L124-114,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,away,2018-01-08,2017,3907822,MalikBeasley,min
9,SAC,L106-98,17.0,50.0,50.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,away,2018-01-06,2017,3907822,MalikBeasley,min
10,UTAH,W99-91,17.0,25.0,0.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,4.0,0.0,2.0,0.0,0.0,home,2018-01-05,2017,3907822,MalikBeasley,min
11,PHX,W134-111,16.0,80.0,50.0,50.0,2.0,3.0,1.0,1.0,1.0,1.0,10.0,4.0,5.0,1.0,2.0,1.0,2.0,home,2018-01-03,2017,3907822,MalikBeasley,min
0,UTAH,W107-83,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,home,2017-12-26,2017,3907822,MalikBeasley,min
1,GS,W96-81,9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,away,2017-12-23,2017,3907822,MalikBeasley,min
2,POR,W102-85,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,away,2017-12-22,2017,3907822,MalikBeasley,min
3,MIN,L112-104,6.0,25.0,33.3,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,1.0,3.0,0.0,0.0,home,2017-12-20,2017,3907822,MalikBeasley,min
4,OKC,L95-94,10.0,50.0,100.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,away,2017-12-18,2017,3907822,MalikBeasley,min
5,NO,W117-111 OT,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,home,2017-12-15,2017,3907822,MalikBeasley,min
6,BOS,L124-118,18.0,37.5,0.0,100.0,3.0,0.0,0.0,0.0,1.0,1.0,8.0,3.0,8.0,0.0,2.0,2.0,2.0,away,2017-12-13,2017,3907822,MalikBeasley,min
7,DET,W103-84,24.0,36.4,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,8.0,4.0,11.0,0.0,2.0,0.0,0.0,away,2017-12-12,2017,3907822,MalikBeasley,min
8,IND,L126-116 OT,17.0,20.0,0.0,100.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,5.0,0.0,3.0,2.0,2.0,away,2017-12-10,2017,3907822,MalikBeasley,min
9,ORL,W103-89,29.0,55.6,50.0,0.0,4.0,3.0,0.0,0.0,2.0,1.0,12.0,5.0,9.0,2.0,4.0,0.0,0.0,away,2017-12-08,2017,3907822,MalikBeasley,min
10,NO,L123-114,17.0,42.9,50.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,8.0,3.0,7.0,2.0,4.0,0.0,1.0,away,2017-12-06,2017,3907822,MalikBeasley,min
11,DAL,L122-105,8.0,0.0,0.0,100.0,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,away,2017-12-04,2017,3907822,MalikBeasley,min
0,UTAH,L106-77,11.0,50.0,0.0,50.0,2.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,0.0,1.0,1.0,2.0,away,2017-11-28,2017,3907822,MalikBeasley,min
1,HOU,L125-95,8.0,60.0,100.0,50.0,3.0,0.0,0.0,1.0,0.0,2.0,9.0,3.0,5.0,2.0,2.0,1.0,2.0,away,2017-11-22,2017,3907822,MalikBeasley,min
2,SAC,W114-98,3.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,away,2017-11-20,2017,3907822,MalikBeasley,min
3,NO,W146-114,5.0,50.0,100.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,4.0,1.0,1.0,2.0,2.0,home,2017-11-17,2017,3907822,MalikBeasley,min
