player_ESPN,bet_type,odds,line,over_under,home,away,bet_id,closed_date,diff,actual,is_hit
MikalBridges,AST,1.58,3.5,Under,mem,phx,3205384356,2022-12-28T01:00:00Z,0.5,3.0,True
DeandreAyton,ARP,1.97,31.5,Over,mem,phx,3205384367,2022-12-28T01:00:00Z,6.5,25.0,False
DeandreAyton,ARP,1.82,31.5,Under,mem,phx,3205384368,2022-12-28T01:00:00Z,6.5,25.0,True
JaMorant,3PM,2.2,1.5,Over,mem,phx,3205384374,2022-12-28T01:00:00Z,1.5,3.0,True
JaMorant,3PM,1.65,1.5,Under,mem,phx,3205384379,2022-12-28T01:00:00Z,1.5,3.0,False
JarenJackson Jr.,3PM,2.3,1.5,Over,mem,phx,3205384375,2022-12-28T01:00:00Z,1.5,0.0,False
JarenJackson Jr.,3PM,1.6,1.5,Under,mem,phx,3205384380,2022-12-28T01:00:00Z,1.5,0.0,True
DillonBrooks,3PM,1.78,1.5,Over,mem,phx,3205384384,2022-12-28T01:00:00Z,0.5,1.0,False
DillonBrooks,3PM,2.02,1.5,Under,mem,phx,3205384393,2022-12-28T01:00:00Z,0.5,1.0,True
DillonBrooks,REB,2.17,3.5,Over,mem,phx,3205384405,2022-12-28T01:00:00Z,2.5,1.0,False
DillonBrooks,REB,1.67,3.5,Under,mem,phx,3205384407,2022-12-28T01:00:00Z,2.5,1.0,True
DillonBrooks,AST,1.92,2.5,Over,mem,phx,3205384406,2022-12-28T01:00:00Z,0.5,2.0,False
DillonBrooks,AST,1.86,2.5,Under,mem,phx,3205384408,2022-12-28T01:00:00Z,0.5,2.0,True
StevenAdams,PTS,1.82,7.5,Over,mem,phx,3205385211,2022-12-28T01:00:00Z,1.5,6.0,False
StevenAdams,PTS,1.97,7.5,Under,mem,phx,3205385214,2022-12-28T01:00:00Z,1.5,6.0,True
JaMorant,PTS,1.88,27.5,Over,mem,phx,3205385213,2022-12-28T01:00:00Z,6.5,34.0,True
JaMorant,PTS,1.9,27.5,Under,mem,phx,3205385217,2022-12-28T01:00:00Z,6.5,34.0,False
JarenJackson Jr.,PTS,1.85,13.5,Over,mem,phx,3205385215,2022-12-28T01:00:00Z,7.5,6.0,False
JarenJackson Jr.,PTS,1.93,13.5,Under,mem,phx,3205385220,2022-12-28T01:00:00Z,7.5,6.0,True
JaMorant,REB,1.76,6.5,Over,mem,phx,3205385224,2022-12-28T01:00:00Z,3.5,3.0,False
JaMorant,REB,2.04,6.5,Under,mem,phx,3205385225,2022-12-28T01:00:00Z,3.5,3.0,True
StevenAdams,ARP,1.96,19.5,Over,mem,phx,3205385259,2022-12-28T01:00:00Z,3.5,16.0,False
StevenAdams,ARP,1.82,19.5,Under,mem,phx,3205385261,2022-12-28T01:00:00Z,3.5,16.0,True
TorreyCraig,ARP,1.77,16.5,Over,mem,phx,3205385260,2022-12-28T01:00:00Z,2.5,19.0,True
TorreyCraig,ARP,2.02,16.5,Under,mem,phx,3205385262,2022-12-28T01:00:00Z,2.5,19.0,False
JarenJackson Jr.,ARP,1.85,20.5,Over,mem,phx,3205385263,2022-12-28T01:00:00Z,5.5,15.0,False
JarenJackson Jr.,ARP,1.93,20.5,Under,mem,phx,3205385265,2022-12-28T01:00:00Z,5.5,15.0,True
StevenAdams,REB,1.81,9.5,Over,mem,phx,3205385267,2022-12-28T01:00:00Z,0.5,9.0,False
StevenAdams,REB,1.98,9.5,Under,mem,phx,3205385269,2022-12-28T01:00:00Z,0.5,9.0,True
JarenJackson Jr.,REB,2.18,6.5,Over,mem,phx,3205385268,2022-12-28T01:00:00Z,1.5,8.0,True
JarenJackson Jr.,REB,1.67,6.5,Under,mem,phx,3205385270,2022-12-28T01:00:00Z,1.5,8.0,False
JaMorant,ARP,1.86,42.5,Over,mem,phx,3205385271,2022-12-28T01:00:00Z,0.5,43.0,True
JaMorant,ARP,1.92,42.5,Under,mem,phx,3205385272,2022-12-28T01:00:00Z,0.5,43.0,False
JaMorant,AST,2.17,8.5,Over,mem,phx,3205385273,2022-12-28T01:00:00Z,2.5,6.0,False
JaMorant,AST,1.67,8.5,Under,mem,phx,3205385274,2022-12-28T01:00:00Z,2.5,6.0,True
DillonBrooks,PTS,1.78,15.5,Over,mem,phx,3205385325,2022-12-28T01:00:00Z,8.5,7.0,False
DillonBrooks,PTS,2.02,15.5,Under,mem,phx,3205385326,2022-12-28T01:00:00Z,8.5,7.0,True
DillonBrooks,ARP,1.78,21.5,Over,mem,phx,3205385327,2022-12-28T01:00:00Z,11.5,10.0,False
DillonBrooks,ARP,2.02,21.5,Under,mem,phx,3205385328,2022-12-28T01:00:00Z,11.5,10.0,True
StevenAdams,AST,1.71,1.5,Over,mem,phx,3205411704,2022-12-28T01:00:00Z,0.5,1.0,False
StevenAdams,AST,2.12,1.5,Under,mem,phx,3205411705,2022-12-28T01:00:00Z,0.5,1.0,True
SpencerDinwiddie,3PM,1.93,2.5,Over,dal,ny,3205357039,2022-12-28T01:30:00Z,0.5,3.0,True
SpencerDinwiddie,3PM,1.86,2.5,Under,dal,ny,3205357040,2022-12-28T01:30:00Z,0.5,3.0,False
SpencerDinwiddie,PTS,1.96,15.5,Over,dal,ny,3205357042,2022-12-28T01:30:00Z,9.5,25.0,True
SpencerDinwiddie,PTS,1.83,15.5,Under,dal,ny,3205357045,2022-12-28T01:30:00Z,9.5,25.0,False
TimHardaway Jr.,3PM,2.1,3.5,Over,dal,ny,3205357046,2022-12-28T01:30:00Z,0.5,3.0,False
TimHardaway Jr.,3PM,1.72,3.5,Under,dal,ny,3205357051,2022-12-28T01:30:00Z,0.5,3.0,True
LukaDoncic,3PM,2.35,3.5,Over,dal,ny,3205357047,2022-12-28T01:30:00Z,1.5,2.0,False
LukaDoncic,3PM,1.58,3.5,Under,dal,ny,3205357054,2022-12-28T01:30:00Z,1.5,2.0,True
SpencerDinwiddie,REB,2.02,3.5,Over,dal,ny,3205357056,2022-12-28T01:30:00Z,2.5,6.0,True
SpencerDinwiddie,REB,1.77,3.5,Under,dal,ny,3205357065,2022-12-28T01:30:00Z,2.5,6.0,False
LukaDoncic,REB,2.04,8.5,Over,dal,ny,3205357057,2022-12-28T01:30:00Z,12.5,21.0,True
LukaDoncic,REB,1.76,8.5,Under,dal,ny,3205357066,2022-12-28T01:30:00Z,12.5,21.0,False
LukaDoncic,AST,1.72,8.5,Over,dal,ny,3205357064,2022-12-28T01:30:00Z,1.5,10.0,True
LukaDoncic,AST,2.1,8.5,Under,dal,ny,3205357070,2022-12-28T01:30:00Z,1.5,10.0,False
TimHardaway Jr.,PTS,1.94,16.5,Over,dal,ny,3205357074,2022-12-28T01:30:00Z,5.5,11.0,False
TimHardaway Jr.,PTS,1.84,16.5,Under,dal,ny,3205357076,2022-12-28T01:30:00Z,5.5,11.0,True
TimHardaway Jr.,ARP,2.0,22.5,Over,dal,ny,3205357077,2022-12-28T01:30:00Z,5.5,17.0,False
TimHardaway Jr.,ARP,1.79,22.5,Under,dal,ny,3205357081,2022-12-28T01:30:00Z,5.5,17.0,True
SpencerDinwiddie,ARP,1.87,23.5,Over,dal,ny,3205357079,2022-12-28T01:30:00Z,12.5,36.0,True
SpencerDinwiddie,ARP,1.91,23.5,Under,dal,ny,3205357084,2022-12-28T01:30:00Z,12.5,36.0,False
TimHardaway Jr.,REB,1.84,3.5,Over,dal,ny,3205357080,2022-12-28T01:30:00Z,1.5,5.0,True
TimHardaway Jr.,REB,1.94,3.5,Under,dal,ny,3205357085,2022-12-28T01:30:00Z,1.5,5.0,False
SpencerDinwiddie,AST,1.79,4.5,Over,dal,ny,3205357086,2022-12-28T01:30:00Z,0.5,5.0,True
SpencerDinwiddie,AST,2.0,4.5,Under,dal,ny,3205357088,2022-12-28T01:30:00Z,0.5,5.0,False
LukaDoncic,PTS,1.88,31.5,Over,dal,ny,3205423814,2022-12-28T01:30:00Z,28.5,60.0,True
LukaDoncic,PTS,1.9,31.5,Under,dal,ny,3205423826,2022-12-28T01:30:00Z,28.5,60.0,False
LukaDoncic,ARP,1.95,49.5,Over,dal,ny,3205439466,2022-12-28T01:30:00Z,41.5,91.0,True
LukaDoncic,ARP,1.83,49.5,Under,dal,ny,3205439467,2022-12-28T01:30:00Z,41.5,91.0,False
RJBarrett,3PM,1.7,1.5,Over,dal,ny,3205495118,2022-12-28T01:30:00Z,1.5,0.0,False
RJBarrett,3PM,2.12,1.5,Under,dal,ny,3205495122,2022-12-28T01:30:00Z,1.5,0.0,True
JuliusRandle,3PM,2.23,2.5,Over,dal,ny,3205495119,2022-12-28T01:30:00Z,2.5,5.0,True
JuliusRandle,3PM,1.65,2.5,Under,dal,ny,3205495125,2022-12-28T01:30:00Z,2.5,5.0,False
JuliusRandle,REB,1.82,9.5,Over,dal,ny,3205495127,2022-12-28T01:30:00Z,8.5,18.0,True
JuliusRandle,REB,1.97,9.5,Under,dal,ny,3205495135,2022-12-28T01:30:00Z,8.5,18.0,False
RJBarrett,AST,2.16,3.5,Over,dal,ny,3205495134,2022-12-28T01:30:00Z,2.5,1.0,False
RJBarrett,AST,1.68,3.5,Under,dal,ny,3205495140,2022-12-28T01:30:00Z,2.5,1.0,True
JuliusRandle,AST,2.15,4.5,Over,dal,ny,3205495141,2022-12-28T01:30:00Z,0.5,4.0,False
JuliusRandle,AST,1.68,4.5,Under,dal,ny,3205495143,2022-12-28T01:30:00Z,0.5,4.0,True
RJBarrett,PTS,1.85,23.5,Over,dal,ny,3205495166,2022-12-28T01:30:00Z,23.5,0.0,False
RJBarrett,PTS,1.93,23.5,Under,dal,ny,3205495167,2022-12-28T01:30:00Z,23.5,0.0,True
RJBarrett,ARP,1.93,33.5,Over,dal,ny,3205495168,2022-12-28T01:30:00Z,32.5,1.0,False
RJBarrett,ARP,1.86,33.5,Under,dal,ny,3205495169,2022-12-28T01:30:00Z,32.5,1.0,True
RJBarrett,REB,2.16,6.5,Over,dal,ny,3205495170,2022-12-28T01:30:00Z,6.5,0.0,False
RJBarrett,REB,1.68,6.5,Under,dal,ny,3205495171,2022-12-28T01:30:00Z,6.5,0.0,True
JuliusRandle,PTS,1.97,27.5,Over,dal,ny,3205495193,2022-12-28T01:30:00Z,1.5,29.0,True
JuliusRandle,PTS,1.82,27.5,Under,dal,ny,3205495194,2022-12-28T01:30:00Z,1.5,29.0,False
JuliusRandle,ARP,1.92,41.5,Over,dal,ny,3205495195,2022-12-28T01:30:00Z,9.5,51.0,True
JuliusRandle,ARP,1.86,41.5,Under,dal,ny,3205495196,2022-12-28T01:30:00Z,9.5,51.0,False
MitchellRobinson,PTS,1.98,8.5,Over,dal,ny,3205495201,2022-12-28T01:30:00Z,11.5,20.0,True
MitchellRobinson,PTS,1.81,8.5,Under,dal,ny,3205495202,2022-12-28T01:30:00Z,11.5,20.0,False
MitchellRobinson,ARP,1.89,18.5,Over,dal,ny,3205495203,2022-12-28T01:30:00Z,18.5,37.0,True
MitchellRobinson,ARP,1.89,18.5,Under,dal,ny,3205495204,2022-12-28T01:30:00Z,18.5,37.0,False
MitchellRobinson,REB,2.04,9.5,Over,dal,ny,3205495205,2022-12-28T01:30:00Z,6.5,16.0,True
MitchellRobinson,REB,1.77,9.5,Under,dal,ny,3205495206,2022-12-28T01:30:00Z,6.5,16.0,False
KentaviousCaldwell-Pope,ARP,1.92,15.5,Under,sac,den,3205400007,2022-12-28T03:00:00Z,1.5,17.0,False
KentaviousCaldwell-Pope,ARP,1.86,15.5,Over,sac,den,3205400009,2022-12-28T03:00:00Z,1.5,17.0,True
JamalMurray,REB,2.2,4.5,Over,sac,den,3205400017,2022-12-28T03:00:00Z,0.5,5.0,True
JamalMurray,REB,1.66,4.5,Under,sac,den,3205400028,2022-12-28T03:00:00Z,0.5,5.0,False
NikolaJokic,PTS,1.86,26.5,Over,sac,den,3205400018,2022-12-28T03:00:00Z,6.5,20.0,False
NikolaJokic,PTS,1.92,26.5,Under,sac,den,3205400030,2022-12-28T03:00:00Z,6.5,20.0,True
JamalMurray,3PM,2.55,2.5,Over,sac,den,3205400020,2022-12-28T03:00:00Z,0.5,3.0,True
JamalMurray,3PM,1.5,2.5,Under,sac,den,3205400031,2022-12-28T03:00:00Z,0.5,3.0,False
KentaviousCaldwell-Pope,3PM,1.62,1.5,Over,sac,den,3205400022,2022-12-28T03:00:00Z,0.5,1.0,False
KentaviousCaldwell-Pope,3PM,2.28,1.5,Under,sac,den,3205400033,2022-12-28T03:00:00Z,0.5,1.0,True
JamalMurray,PTS,1.88,20.5,Over,sac,den,3205400043,2022-12-28T03:00:00Z,4.5,25.0,True
JamalMurray,PTS,1.9,20.5,Under,sac,den,3205400045,2022-12-28T03:00:00Z,4.5,25.0,False
KentaviousCaldwell-Pope,PTS,1.77,10.5,Over,sac,den,3205400047,2022-12-28T03:00:00Z,0.5,11.0,True
KentaviousCaldwell-Pope,PTS,2.02,10.5,Under,sac,den,3205400048,2022-12-28T03:00:00Z,0.5,11.0,False
KentaviousCaldwell-Pope,REB,1.74,2.5,Over,sac,den,3205400075,2022-12-28T03:00:00Z,0.5,3.0,True
KentaviousCaldwell-Pope,REB,2.07,2.5,Under,sac,den,3205400078,2022-12-28T03:00:00Z,0.5,3.0,False
NikolaJokic,REB,1.76,11.5,Over,sac,den,3205400077,2022-12-28T03:00:00Z,2.5,9.0,False
NikolaJokic,REB,2.04,11.5,Under,sac,den,3205400079,2022-12-28T03:00:00Z,2.5,9.0,True
NikolaJokic,ARP,1.85,48.5,Under,sac,den,3205400080,2022-12-28T03:00:00Z,8.5,40.0,True
NikolaJokic,ARP,1.93,48.5,Over,sac,den,3205400082,2022-12-28T03:00:00Z,8.5,40.0,False
JamalMurray,ARP,1.85,31.5,Under,sac,den,3205400081,2022-12-28T03:00:00Z,5.5,37.0,False
JamalMurray,ARP,1.93,31.5,Over,sac,den,3205400084,2022-12-28T03:00:00Z,5.5,37.0,True
JamalMurray,AST,2.1,6.5,Over,sac,den,3205400086,2022-12-28T03:00:00Z,0.5,7.0,True
JamalMurray,AST,1.72,6.5,Under,sac,den,3205400088,2022-12-28T03:00:00Z,0.5,7.0,False
NikolaJokic,AST,1.96,9.5,Over,sac,den,3205400087,2022-12-28T03:00:00Z,1.5,11.0,True
NikolaJokic,AST,1.83,9.5,Under,sac,den,3205400089,2022-12-28T03:00:00Z,1.5,11.0,False
De'AaronFox,REB,1.78,4.5,Over,sac,den,3205514519,2022-12-28T03:00:00Z,3.5,1.0,False
De'AaronFox,REB,2.02,4.5,Under,sac,den,3205514522,2022-12-28T03:00:00Z,3.5,1.0,True
De'AaronFox,3PM,1.75,1.5,Over,sac,den,3205514520,2022-12-28T03:00:00Z,1.5,3.0,True
De'AaronFox,3PM,2.06,1.5,Under,sac,den,3205514524,2022-12-28T03:00:00Z,1.5,3.0,False
KevinHuerter,REB,2.05,3.5,Over,sac,den,3205514523,2022-12-28T03:00:00Z,0.5,4.0,True
KevinHuerter,REB,1.76,3.5,Under,sac,den,3205514528,2022-12-28T03:00:00Z,0.5,4.0,False
KevinHuerter,AST,2.08,3.5,Over,sac,den,3205514529,2022-12-28T03:00:00Z,2.5,1.0,False
KevinHuerter,AST,1.73,3.5,Under,sac,den,3205514533,2022-12-28T03:00:00Z,2.5,1.0,True
KevinHuerter,3PM,1.74,2.5,Over,sac,den,3205514531,2022-12-28T03:00:00Z,0.5,3.0,True
KevinHuerter,3PM,2.06,2.5,Under,sac,den,3205514534,2022-12-28T03:00:00Z,0.5,3.0,False
De'AaronFox,PTS,1.84,24.5,Over,sac,den,3205514535,2022-12-28T03:00:00Z,1.5,26.0,True
De'AaronFox,PTS,1.94,24.5,Under,sac,den,3205514536,2022-12-28T03:00:00Z,1.5,26.0,False
KevinHuerter,PTS,1.82,14.5,Over,sac,den,3205514539,2022-12-28T03:00:00Z,6.5,21.0,True
KevinHuerter,PTS,1.96,14.5,Under,sac,den,3205514542,2022-12-28T03:00:00Z,6.5,21.0,False
KevinHuerter,ARP,1.95,21.5,Under,sac,den,3205514540,2022-12-28T03:00:00Z,4.5,26.0,False
KevinHuerter,ARP,1.83,21.5,Over,sac,den,3205514543,2022-12-28T03:00:00Z,4.5,26.0,True
De'AaronFox,ARP,1.84,36.5,Under,sac,den,3205514545,2022-12-28T03:00:00Z,5.5,31.0,True
De'AaronFox,ARP,1.95,36.5,Over,sac,den,3205514546,2022-12-28T03:00:00Z,5.5,31.0,False
De'AaronFox,AST,1.93,6.5,Over,sac,den,3205514547,2022-12-28T03:00:00Z,2.5,4.0,False
De'AaronFox,AST,1.85,6.5,Under,sac,den,3205514548,2022-12-28T03:00:00Z,2.5,4.0,True
KlayThompson,REB,2.14,4.5,Over,gs,cha,3205403349,2022-12-28T03:00:00Z,0.5,5.0,True
KlayThompson,REB,1.7,4.5,Under,gs,cha,3205403352,2022-12-28T03:00:00Z,0.5,5.0,False
KlayThompson,3PM,1.81,4.5,Under,gs,cha,3205403364,2022-12-28T03:00:00Z,0.5,5.0,False
KlayThompson,3PM,1.98,4.5,Over,gs,cha,3205403373,2022-12-28T03:00:00Z,0.5,5.0,True
KevonLooney,AST,1.61,2.5,Over,gs,cha,3205403369,2022-12-28T03:00:00Z,1.5,1.0,False
KevonLooney,AST,2.3,2.5,Under,gs,cha,3205403378,2022-12-28T03:00:00Z,1.5,1.0,True
JordanPoole,AST,1.66,4.5,Over,gs,cha,3205403371,2022-12-28T03:00:00Z,1.5,6.0,True
JordanPoole,AST,2.2,4.5,Under,gs,cha,3205403379,2022-12-28T03:00:00Z,1.5,6.0,False
KlayThompson,AST,1.72,2.5,Over,gs,cha,3205403383,2022-12-28T03:00:00Z,1.5,4.0,True
KlayThompson,AST,2.1,2.5,Under,gs,cha,3205403385,2022-12-28T03:00:00Z,1.5,4.0,False
KevonLooney,ARP,1.95,20.5,Over,gs,cha,3205403390,2022-12-28T03:00:00Z,0.5,21.0,True
KevonLooney,ARP,1.84,20.5,Under,gs,cha,3205403392,2022-12-28T03:00:00Z,0.5,21.0,False
JordanPoole,3PM,2.07,3.5,Under,gs,cha,3205403394,2022-12-28T03:00:00Z,2.5,1.0,True
JordanPoole,3PM,1.74,3.5,Over,gs,cha,3205403397,2022-12-28T03:00:00Z,2.5,1.0,False
DraymondGreen,PTS,1.8,7.5,Over,gs,cha,3205403396,2022-12-28T03:00:00Z,1.5,9.0,True
DraymondGreen,PTS,1.98,7.5,Under,gs,cha,3205403400,2022-12-28T03:00:00Z,1.5,9.0,False
KlayThompson,PTS,1.93,23.5,Over,gs,cha,3205403399,2022-12-28T03:00:00Z,5.5,29.0,True
KlayThompson,PTS,1.85,23.5,Under,gs,cha,3205403403,2022-12-28T03:00:00Z,5.5,29.0,False
KevonLooney,PTS,1.68,7.5,Over,gs,cha,3205403404,2022-12-28T03:00:00Z,3.5,11.0,True
KevonLooney,PTS,2.15,7.5,Under,gs,cha,3205403405,2022-12-28T03:00:00Z,3.5,11.0,False
JordanPoole,PTS,1.92,27.5,Over,gs,cha,3205403418,2022-12-28T03:00:00Z,3.5,24.0,False
JordanPoole,PTS,1.86,27.5,Under,gs,cha,3205403419,2022-12-28T03:00:00Z,3.5,24.0,True
JordanPoole,ARP,1.88,35.5,Over,gs,cha,3205403425,2022-12-28T03:00:00Z,3.5,32.0,False
JordanPoole,ARP,1.9,35.5,Under,gs,cha,3205403429,2022-12-28T03:00:00Z,3.5,32.0,True
JordanPoole,REB,1.58,2.5,Over,gs,cha,3205403426,2022-12-28T03:00:00Z,0.5,2.0,False
JordanPoole,REB,2.35,2.5,Under,gs,cha,3205403430,2022-12-28T03:00:00Z,0.5,2.0,True
DraymondGreen,ARP,1.85,22.5,Over,gs,cha,3205403431,2022-12-28T03:00:00Z,1.5,24.0,True
DraymondGreen,ARP,1.93,22.5,Under,gs,cha,3205403435,2022-12-28T03:00:00Z,1.5,24.0,False
DraymondGreen,AST,2.04,7.5,Over,gs,cha,3205403437,2022-12-28T03:00:00Z,2.5,5.0,False
DraymondGreen,AST,1.76,7.5,Under,gs,cha,3205403439,2022-12-28T03:00:00Z,2.5,5.0,True
LaMeloBall,AST,1.91,7.5,Over,gs,cha,3205403447,2022-12-28T03:00:00Z,3.5,4.0,False
LaMeloBall,AST,1.87,7.5,Under,gs,cha,3205403450,2022-12-28T03:00:00Z,3.5,4.0,True
LaMeloBall,REB,1.98,6.5,Over,gs,cha,3205403556,2022-12-28T03:00:00Z,3.5,10.0,True
LaMeloBall,REB,1.8,6.5,Under,gs,cha,3205403558,2022-12-28T03:00:00Z,3.5,10.0,False
LaMeloBall,3PM,2.06,3.5,Under,gs,cha,3205403557,2022-12-28T03:00:00Z,1.5,2.0,True
LaMeloBall,3PM,1.75,3.5,Over,gs,cha,3205403559,2022-12-28T03:00:00Z,1.5,2.0,False
KevonLooney,REB,1.7,8.5,Over,gs,cha,3205413666,2022-12-28T03:00:00Z,0.5,9.0,True
KevonLooney,REB,2.14,8.5,Under,gs,cha,3205413667,2022-12-28T03:00:00Z,0.5,9.0,False
DraymondGreen,REB,2.05,7.5,Over,gs,cha,3205414090,2022-12-28T03:00:00Z,2.5,10.0,True
DraymondGreen,REB,1.76,7.5,Under,gs,cha,3205414091,2022-12-28T03:00:00Z,2.5,10.0,False
LaMeloBall,ARP,1.93,38.5,Over,gs,cha,3205414577,2022-12-28T03:00:00Z,3.5,35.0,False
LaMeloBall,ARP,1.86,38.5,Under,gs,cha,3205414578,2022-12-28T03:00:00Z,3.5,35.0,True
LaMeloBall,PTS,1.98,24.5,Over,gs,cha,3205414878,2022-12-28T03:00:00Z,3.5,21.0,False
LaMeloBall,PTS,1.81,24.5,Under,gs,cha,3205414879,2022-12-28T03:00:00Z,3.5,21.0,True
DeandreAyton,REB,1.95,9.5,Over,wsh,phx,3205636443,2022-12-29T00:00:00Z,2.5,7.0,False
DeandreAyton,REB,1.83,9.5,Under,wsh,phx,3205636448,2022-12-29T00:00:00Z,2.5,7.0,True
MikalBridges,ARP,1.81,23.5,Over,wsh,phx,3205636452,2022-12-29T00:00:00Z,2.5,26.0,True
MikalBridges,ARP,1.98,23.5,Under,wsh,phx,3205636457,2022-12-29T00:00:00Z,2.5,26.0,False
DeandreAyton,PTS,1.83,20.5,Over,wsh,phx,3205636512,2022-12-29T00:00:00Z,10.5,31.0,True
DeandreAyton,PTS,1.96,20.5,Under,wsh,phx,3205636515,2022-12-29T00:00:00Z,10.5,31.0,False
MikalBridges,PTS,1.91,17.5,Over,wsh,phx,3205636513,2022-12-29T00:00:00Z,0.5,17.0,False
MikalBridges,PTS,1.87,17.5,Under,wsh,phx,3205636517,2022-12-29T00:00:00Z,0.5,17.0,True
MikalBridges,3PM,2.5,2.5,Over,wsh,phx,3205636514,2022-12-29T00:00:00Z,0.5,3.0,True
MikalBridges,3PM,1.52,2.5,Under,wsh,phx,3205636519,2022-12-29T00:00:00Z,0.5,3.0,False
DeandreAyton,ARP,1.98,32.5,Over,wsh,phx,3205636518,2022-12-29T00:00:00Z,8.5,41.0,True
DeandreAyton,ARP,1.81,32.5,Under,wsh,phx,3205636523,2022-12-29T00:00:00Z,8.5,41.0,False
MikalBridges,REB,2.0,3.5,Over,wsh,phx,3205636520,2022-12-29T00:00:00Z,0.5,4.0,True
MikalBridges,REB,1.8,3.5,Under,wsh,phx,3205636524,2022-12-29T00:00:00Z,0.5,4.0,False
MikalBridges,AST,1.68,2.5,Over,wsh,phx,3205636521,2022-12-29T00:00:00Z,2.5,5.0,True
MikalBridges,AST,2.16,2.5,Under,wsh,phx,3205636525,2022-12-29T00:00:00Z,2.5,5.0,False
RudyGobert,ARP,1.89,28.5,Under,no,min,3205627489,2022-12-29T01:00:00Z,8.5,20.0,True
RudyGobert,ARP,1.89,28.5,Over,no,min,3205627490,2022-12-29T01:00:00Z,8.5,20.0,False
AnthonyEdwards,REB,1.73,5.5,Over,no,min,3205627496,2022-12-29T01:00:00Z,0.5,6.0,True
AnthonyEdwards,REB,2.08,5.5,Under,no,min,3205627499,2022-12-29T01:00:00Z,0.5,6.0,False
D'AngeloRussell,3PM,2.04,2.5,Over,no,min,3205627500,2022-12-29T01:00:00Z,0.5,2.0,False
D'AngeloRussell,3PM,1.76,2.5,Under,no,min,3205627504,2022-12-29T01:00:00Z,0.5,2.0,True
JadenMcDaniels,3PM,2.18,1.5,Over,no,min,3205627501,2022-12-29T01:00:00Z,0.5,1.0,False
JadenMcDaniels,3PM,1.67,1.5,Under,no,min,3205627505,2022-12-29T01:00:00Z,0.5,1.0,True
AnthonyEdwards,PTS,1.82,24.5,Over,no,min,3205627506,2022-12-29T01:00:00Z,2.5,27.0,True
AnthonyEdwards,PTS,1.97,24.5,Under,no,min,3205627514,2022-12-29T01:00:00Z,2.5,27.0,False
JadenMcDaniels,REB,1.73,3.5,Over,no,min,3205627508,2022-12-29T01:00:00Z,3.5,7.0,True
JadenMcDaniels,REB,2.08,3.5,Under,no,min,3205627518,2022-12-29T01:00:00Z,3.5,7.0,False
D'AngeloRussell,PTS,1.91,17.5,Over,no,min,3205627510,2022-12-29T01:00:00Z,9.5,27.0,True
D'AngeloRussell,PTS,1.87,17.5,Under,no,min,3205627520,2022-12-29T01:00:00Z,9.5,27.0,False
AnthonyEdwards,3PM,1.77,2.5,Over,no,min,3205627512,2022-12-29T01:00:00Z,0.5,2.0,False
AnthonyEdwards,3PM,2.04,2.5,Under,no,min,3205627521,2022-12-29T01:00:00Z,0.5,2.0,True
JadenMcDaniels,PTS,1.77,11.5,Over,no,min,3205627515,2022-12-29T01:00:00Z,7.5,19.0,True
JadenMcDaniels,PTS,2.02,11.5,Under,no,min,3205627523,2022-12-29T01:00:00Z,7.5,19.0,False
RudyGobert,PTS,1.82,14.5,Over,no,min,3205627525,2022-12-29T01:00:00Z,4.5,10.0,False
RudyGobert,PTS,1.97,14.5,Under,no,min,3205627526,2022-12-29T01:00:00Z,4.5,10.0,True
JadenMcDaniels,ARP,1.82,17.5,Under,no,min,3205628091,2022-12-29T01:00:00Z,11.5,29.0,False
JadenMcDaniels,ARP,1.96,17.5,Over,no,min,3205628093,2022-12-29T01:00:00Z,11.5,29.0,True
RudyGobert,REB,2.06,12.5,Over,no,min,3205628327,2022-12-29T01:00:00Z,4.5,8.0,False
RudyGobert,REB,1.75,12.5,Under,no,min,3205628329,2022-12-29T01:00:00Z,4.5,8.0,True
D'AngeloRussell,REB,2.25,3.5,Over,no,min,3205628328,2022-12-29T01:00:00Z,0.5,3.0,False
D'AngeloRussell,REB,1.62,3.5,Under,no,min,3205628331,2022-12-29T01:00:00Z,0.5,3.0,True
D'AngeloRussell,ARP,1.91,28.5,Under,no,min,3205628392,2022-12-29T01:00:00Z,5.5,34.0,False
D'AngeloRussell,ARP,1.87,28.5,Over,no,min,3205628394,2022-12-29T01:00:00Z,5.5,34.0,True
D'AngeloRussell,AST,1.77,7.5,Over,no,min,3205628395,2022-12-29T01:00:00Z,3.5,4.0,False
D'AngeloRussell,AST,2.02,7.5,Under,no,min,3205628396,2022-12-29T01:00:00Z,3.5,4.0,True
AnthonyEdwards,AST,2.1,5.5,Over,no,min,3205628397,2022-12-29T01:00:00Z,3.5,2.0,False
AnthonyEdwards,AST,1.71,5.5,Under,no,min,3205628400,2022-12-29T01:00:00Z,3.5,2.0,True
AnthonyEdwards,ARP,1.84,36.5,Under,no,min,3205644641,2022-12-29T01:00:00Z,1.5,35.0,True
AnthonyEdwards,ARP,1.95,36.5,Over,no,min,3205644642,2022-12-29T01:00:00Z,1.5,35.0,False
BrookLopez,ARP,1.98,20.5,Over,chi,mil,3205617439,2022-12-29T01:00:00Z,0.5,21.0,True
BrookLopez,ARP,1.8,20.5,Under,chi,mil,3205617444,2022-12-29T01:00:00Z,0.5,21.0,False
