,OPP,Result,MIN,FG%,3P%,FT%,REB,AST,BLK,STL,PF,TO,PTS,FGM,FGA,3PM,3PA,FTM,FTA,type,Date,season_id,player_id,player_name,team
3,WSH,W108-100,36.0,41.7,71.4,100.0,7.0,3.0,3.0,1.0,0.0,1.0,23.0,5.0,12.0,5.0,7.0,8.0,8.0,away,2018-03-23,2017,6579,WillBarton,den
4,CHI,W135-102,26.0,77.8,66.7,0.0,3.0,5.0,1.0,0.0,1.0,1.0,16.0,7.0,9.0,2.0,3.0,0.0,0.0,away,2018-03-21,2017,6579,WillBarton,den
5,MIA,L149-141 2OT,46.0,38.1,30.0,100.0,4.0,3.0,2.0,4.0,4.0,0.0,22.0,8.0,21.0,3.0,10.0,3.0,3.0,away,2018-03-19,2017,6579,WillBarton,den
6,MEM,L101-94,34.0,25.0,0.0,100.0,7.0,2.0,2.0,2.0,3.0,4.0,8.0,3.0,12.0,0.0,2.0,2.0,2.0,away,2018-03-17,2017,6579,WillBarton,den
7,DET,W120-113,32.0,50.0,20.0,75.0,4.0,3.0,2.0,0.0,3.0,4.0,23.0,8.0,16.0,1.0,5.0,6.0,8.0,home,2018-03-15,2017,6579,WillBarton,den
8,LAL,L112-103,25.0,21.4,0.0,100.0,4.0,3.0,0.0,0.0,2.0,2.0,8.0,3.0,14.0,0.0,4.0,2.0,2.0,away,2018-03-13,2017,6579,WillBarton,den
9,SAC,W130-104,24.0,60.0,0.0,100.0,6.0,4.0,0.0,0.0,3.0,1.0,9.0,3.0,5.0,0.0,1.0,3.0,3.0,home,2018-03-11,2017,6579,WillBarton,den
10,LAL,W125-116,39.0,45.5,60.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,13.0,5.0,11.0,3.0,5.0,0.0,0.0,home,2018-03-09,2017,6579,WillBarton,den
11,CLE,L113-108,29.0,28.6,0.0,0.0,2.0,3.0,0.0,1.0,0.0,1.0,4.0,2.0,7.0,0.0,2.0,0.0,1.0,home,2018-03-07,2017,6579,WillBarton,den
12,DAL,L118-107,31.0,33.3,42.9,75.0,8.0,7.0,1.0,1.0,3.0,4.0,16.0,5.0,15.0,3.0,7.0,3.0,4.0,away,2018-03-06,2017,6579,WillBarton,den
13,CLE,W126-117,33.0,52.9,40.0,100.0,8.0,7.0,0.0,0.0,3.0,1.0,23.0,9.0,17.0,4.0,10.0,1.0,1.0,away,2018-03-03,2017,6579,WillBarton,den
14,MEM,W108-102,33.0,71.4,40.0,100.0,6.0,2.0,0.0,1.0,1.0,3.0,24.0,10.0,14.0,2.0,5.0,2.0,2.0,away,2018-03-02,2017,6579,WillBarton,den
