,OPP,Result,MIN,FG%,3P%,FT%,REB,AST,BLK,STL,PF,TO,PTS,FGM,FGA,3PM,3PA,FTM,FTA,type,Date,season_id,player_id,player_name,team
1,LAL,L129-115,23.0,66.7,50.0,100.0,1.0,4.0,0.0,0.0,1.0,1.0,11.0,4.0,6.0,2.0,4.0,1.0,1.0,away,2019-03-29,2018,3133601,Devonte'Graham,no
2,SA,W125-116 OT,22.0,20.0,0.0,83.3,1.0,7.0,0.0,0.0,2.0,1.0,7.0,1.0,5.0,0.0,2.0,5.0,6.0,home,2019-03-26,2018,3133601,Devonte'Graham,no
3,TOR,W115-114,22.0,37.5,0.0,100.0,3.0,9.0,0.0,2.0,3.0,1.0,10.0,3.0,8.0,0.0,4.0,4.0,4.0,away,2019-03-24,2018,3133601,Devonte'Graham,no
4,BOS,W124-117,21.0,16.7,33.3,50.0,3.0,3.0,0.0,0.0,2.0,0.0,4.0,1.0,6.0,1.0,3.0,1.0,2.0,home,2019-03-23,2018,3133601,Devonte'Graham,no
5,MIN,W113-106,13.0,33.3,0.0,50.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,1.0,3.0,6.0,home,2019-03-21,2018,3133601,Devonte'Graham,no
6,PHI,L118-114,13.0,20.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,0.0,3.0,0.0,0.0,home,2019-03-19,2018,3133601,Devonte'Graham,no
7,HOU,L118-106,19.0,33.3,40.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,6.0,2.0,6.0,2.0,5.0,0.0,0.0,away,2019-03-11,2018,3133601,Devonte'Graham,no
8,MIL,L131-114,17.0,33.3,33.3,100.0,2.0,2.0,0.0,0.0,0.0,1.0,6.0,2.0,6.0,1.0,3.0,1.0,1.0,away,2019-03-09,2018,3133601,Devonte'Graham,no
0,ORL,L127-89,22.0,20.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,4.0,0.0,0.0,away,2019-02-14,2018,3133601,Devonte'Graham,no
1,ATL,W129-120,11.0,25.0,25.0,50.0,3.0,1.0,0.0,0.0,2.0,0.0,4.0,1.0,4.0,1.0,4.0,1.0,2.0,away,2019-02-09,2018,3133601,Devonte'Graham,no
2,DAL,L99-93,11.0,50.0,33.3,0.0,2.0,2.0,0.0,1.0,1.0,2.0,7.0,3.0,6.0,1.0,3.0,0.0,0.0,away,2019-02-06,2018,3133601,Devonte'Graham,no
0,BOS,L126-94,19.0,25.0,20.0,33.3,1.0,3.0,0.0,1.0,1.0,2.0,6.0,2.0,8.0,1.0,5.0,1.0,3.0,away,2019-01-30,2018,3133601,Devonte'Graham,no
1,MIL,L108-99,21.0,50.0,33.3,33.3,1.0,2.0,0.0,0.0,2.0,2.0,8.0,3.0,6.0,1.0,3.0,1.0,3.0,away,2019-01-25,2018,3133601,Devonte'Graham,no
2,IND,L120-95,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,away,2019-01-20,2018,3133601,Devonte'Graham,no
3,PHX,W135-115,3.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,home,2019-01-19,2018,3133601,Devonte'Graham,no
4,SAC,W114-95,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,home,2019-01-17,2018,3133601,Devonte'Graham,no
5,SA,W108-93,11.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,away,2019-01-14,2018,3133601,Devonte'Graham,no
