,OPP,Result,MIN,FG%,3P%,FT%,REB,AST,BLK,STL,PF,TO,PTS,FGM,FGA,3PM,3PA,FTM,FTA,type,Date,season_id,player_id,player_name,team
0,BKN,W110-102,16.0,62.5,0.0,0.0,10.0,1.0,1.0,1.0,2.0,2.0,10.0,5.0,8.0,0.0,0.0,0.0,1.0,away,2021-12-30,2021,6585,AndreDrummond,phi
1,BKN,L114-105,15.0,100.0,0.0,0.0,6.0,2.0,0.0,3.0,2.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,away,2021-12-16,2021,6585,AndreDrummond,phi
2,MIA,L101-96,11.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,home,2021-12-15,2021,6585,AndreDrummond,phi
3,MEM,L126-91,21.0,42.9,0.0,0.0,9.0,3.0,3.0,0.0,1.0,2.0,6.0,3.0,7.0,0.0,0.0,0.0,0.0,away,2021-12-13,2021,6585,AndreDrummond,phi
4,GS,W102-93,15.0,80.0,0.0,50.0,9.0,1.0,0.0,2.0,1.0,0.0,9.0,4.0,5.0,0.0,0.0,1.0,2.0,home,2021-12-11,2021,6585,AndreDrummond,phi
5,UTAH,L118-96,10.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,home,2021-12-09,2021,6585,AndreDrummond,phi
6,CHA,W110-106,15.0,100.0,0.0,100.0,5.0,2.0,1.0,2.0,3.0,3.0,8.0,2.0,2.0,0.0,0.0,4.0,4.0,away,2021-12-08,2021,6585,AndreDrummond,phi
7,CHA,W127-124 OT,12.0,60.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,1.0,6.0,3.0,5.0,0.0,0.0,0.0,2.0,away,2021-12-06,2021,6585,AndreDrummond,phi
8,ATL,W98-96,12.0,100.0,0.0,0.0,7.0,1.0,0.0,2.0,0.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,1.0,away,2021-12-03,2021,6585,AndreDrummond,phi
9,BOS,L88-87,15.0,100.0,0.0,0.0,9.0,1.0,2.0,0.0,3.0,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,away,2021-12-01,2021,6585,AndreDrummond,phi
0,ORL,W101-96,18.0,75.0,0.0,33.3,12.0,1.0,2.0,0.0,1.0,3.0,7.0,3.0,4.0,0.0,0.0,1.0,3.0,home,2021-11-29,2021,6585,AndreDrummond,phi
1,MIN,L121-120 2OT,13.0,100.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,home,2021-11-27,2021,6585,AndreDrummond,phi
2,GS,L116-96,27.0,0.0,0.0,50.0,12.0,2.0,0.0,0.0,4.0,5.0,1.0,0.0,5.0,0.0,0.0,1.0,2.0,away,2021-11-24,2021,6585,AndreDrummond,phi
3,SAC,W102-94,31.0,37.5,0.0,50.0,23.0,3.0,3.0,1.0,4.0,2.0,9.0,3.0,8.0,0.0,0.0,3.0,6.0,away,2021-11-22,2021,6585,AndreDrummond,phi
4,POR,L118-111,23.0,100.0,0.0,0.0,4.0,3.0,1.0,1.0,4.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,away,2021-11-20,2021,6585,AndreDrummond,phi
5,DEN,W103-89,29.0,40.0,0.0,0.0,6.0,1.0,0.0,0.0,5.0,1.0,4.0,2.0,5.0,0.0,0.0,0.0,1.0,away,2021-11-18,2021,6585,AndreDrummond,phi
6,UTAH,L120-85,12.0,50.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,2.0,6.0,3.0,6.0,0.0,0.0,0.0,1.0,away,2021-11-16,2021,6585,AndreDrummond,phi
7,IND,L118-113,31.0,33.3,0.0,50.0,16.0,2.0,1.0,1.0,2.0,1.0,11.0,4.0,12.0,0.0,0.0,3.0,6.0,away,2021-11-13,2021,6585,AndreDrummond,phi
